,0
38112,0.02391819622111542
6387,0.023887386157443437
9899,0.02387445888341602
2805,0.023861280722462436
33847,0.023848879239744648
6790,0.023835102934449903
37112,0.02380860788885555
15346,0.023800724727610047
16984,0.02379607046542107
33004,0.02379477343812961
4385,0.023779614882072937
1232,0.023771738692661696
3196,0.023761689235512373
830,0.023756729107576813
35969,0.02370743557793801
31163,0.02369532191480586
8121,0.023669911511444323
42615,0.023666710195895925
39868,0.023653125726453686
6711,0.023649769294470272
40875,0.023643167173500953
6295,0.023612673406529942
9202,0.023594443041625463
7379,0.023568584563569136
1132,0.02356310155641304
3589,0.023557037997940983
35998,0.02355449879427778
10262,0.023545684727099413
39002,0.023509883975122322
11404,0.0235063317718273
19060,0.023486268130185454
12986,0.023428407863992595
13400,0.02342118622018108
9883,0.023409804409860527
3606,0.023361415091436317
481,0.023358307216699594
34062,0.02335748425589417
871,0.023356736906283877
32594,0.023353017158971145
13068,0.023335318599203025
28254,0.023312193937300125
32755,0.023307310104152885
25894,0.023302202470914038
9386,0.023294355616620396
40379,0.023271243108147713
5747,0.02326539376416248
5522,0.0232442449921799
2345,0.02322790849027464
15187,0.023217012568479724
18900,0.02321170026207563
8438,0.02318245166904105
23329,0.023156749265324544
36964,0.023131517013515603
7518,0.023128204973940195
11324,0.02311047335090408
26915,0.02310536359235333
8175,0.023078938837869545
21634,0.023059915401057358
17132,0.023044229596323854
37690,0.023034670004155808
29104,0.02303295643796188
29615,0.023019102955879202
671,0.022947623197062533
3075,0.02293823578079771
23751,0.022920515170167396
34880,0.02291688817325013
23422,0.02288712863457432
22557,0.022882878484331817
101,0.022854633532401893
11312,0.022850695594740584
5116,0.022844944627964974
4379,0.022822659692122903
31867,0.0227966640235344
10012,0.022796506771024336
41391,0.022779026820990915
38838,0.02277765285810853
38950,0.022767119406408607
41186,0.0227528520189584
11120,0.02274939797640802
8920,0.02274661379042151
1255,0.02268837441620454
36889,0.02268322763017627
10501,0.02268204033045353
37957,0.022661785150846242
11914,0.0226602816477349
9144,0.02262652287283701
38191,0.02262422884845134
26644,0.022619696852945514
16987,0.022612255149559293
2813,0.022611450680634762
11625,0.022580273882699342
37246,0.02257273700253642
3415,0.022552455334418173
34592,0.022535619393423186
8304,0.022529340670310392
4389,0.02252776047829653
16299,0.022527688571798352
19207,0.022512843587152092
3300,0.022510279875886708
1778,0.0225021554103617
39807,0.02248744745650268
37719,0.02248017545110712
12897,0.022468568816118403
40788,0.022468024441905494
12933,0.02244925168678893
10538,0.02244008237753655
6175,0.02243478970828738
28685,0.022405713024662516
15215,0.02236642417944084
34659,0.02234160305612776
26809,0.022331720777111746
3970,0.02229749162534757
24295,0.022290969064318693
31925,0.022289960905224997
1180,0.022269046371845756
9385,0.022268757053825475
5989,0.02225727373030257
28786,0.022256170715596917
20574,0.022249351727846443
2055,0.022246887502715838
25579,0.022216548831803084
40426,0.022207669558090462
37821,0.022181368857973137
9577,0.02217932444149109
39664,0.022163401491669465
5579,0.022142683017509365
14067,0.02212669798051434
6786,0.022097655940238065
24126,0.022085947498291535
15892,0.022074585277725014
7297,0.022071875890849184
14254,0.02206702650428165
12976,0.02205594676737686
5647,0.022046320167322
23132,0.022039577278451756
6215,0.022039085349264093
16950,0.02202195249951629
4948,0.021963669542610226
13374,0.021948632413750748
3181,0.021940209012908586
42237,0.02193648156811183
38382,0.021928530914019136
9753,0.021927181798407098
2293,0.021927054293433456
12038,0.021924798541691222
12964,0.02192071074858328
30,0.021913841063847715
16209,0.021913125235723706
14994,0.021912546809089054
4977,0.02187635451405107
38941,0.021871128568629463
11770,0.02186681829328827
9330,0.021848180746872416
5911,0.02183262448356581
9687,0.021831000983864427
37577,0.021830039321235943
34688,0.021819724766270622
7956,0.021811450321963854
32740,0.02181078683751454
176,0.021805792864358766
13236,0.021805687904977385
4663,0.021805676874984293
8502,0.02180238909780932
9599,0.02180162753370433
39063,0.02179556190354895
39104,0.021779431580689394
678,0.021773078597136324
35765,0.02177012313290167
25021,0.021769967985868267
15414,0.021762384050502688
9077,0.02175397307376444
30020,0.021741780276386194
22708,0.021729074456913373
11494,0.021727374644393085
38395,0.021657326045049403
38230,0.02165648134155281
9829,0.021622184384347928
40089,0.021615639740081908
43303,0.021613519424797206
7818,0.021579966965920124
41568,0.021574915353383194
22629,0.02156118209516316
7067,0.02153311096129854
10370,0.02153211178750006
25155,0.021529913519377497
15995,0.021519188657560206
8242,0.021517936810516284
15955,0.021516383790584848
10886,0.021515427505929358
14816,0.02150539868840903
17229,0.02150296613584878
15153,0.021498690364939323
3767,0.02147738994365251
14794,0.021475653819863178
12805,0.021472920141333087
10144,0.021462871488309974
38489,0.02145300412407308
8643,0.02143075310121607
17231,0.02140809127032894
7596,0.021372511518826007
4209,0.02135827785723692
25179,0.021336445043990463
15146,0.02133623787427832
1160,0.021327928812910985
8907,0.021308790556585338
11552,0.02129577832522137
15434,0.02128383729079006
16082,0.021267393270005982
21494,0.02124746399385168
15988,0.021233576894910313
11815,0.021216113974496655
37279,0.02121327842411573
28075,0.021207262909649856
7420,0.02120334696213964
2198,0.021201882296198963
12275,0.02119909557407017
10921,0.02117468297546661
36931,0.02116742758410379
11427,0.021155853245016887
15580,0.02111840200889821
32752,0.02111579575479647
16428,0.02110442130878516
33721,0.021047096234220658
27943,0.02104322627987614
