gene,importance
ENSG00000112562,0.07764878630899791
ENSG00000211445,0.07201278395414079
ENSG00000166923,0.05963965809416639
ENSG00000188488,0.056778088578088554
ENSG00000265972,0.0543589850538212
ENSG00000106819,0.05169671406544947
ENSG00000139219,0.050823896464062324
ENSG00000130600,0.04278546921783841
ENSG00000060718,0.037402853919838594
ENSG00000166509,0.037064033205977925
ENSG00000189058,0.03265574066792023
ENSG00000101825,0.02692874176081512
ENSG00000112280,0.026186675418444348
ENSG00000136859,0.02613439249196976
ENSG00000168542,0.02372987012987013
ENSG00000138615,0.020877214134572615
ENSG00000164106,0.020746960154854884
ENSG00000204262,0.02035897435897436
ENSG00000169715,0.018926118260406258
ENSG00000165507,0.014282311210446801
ENSG00000168209,0.01397573281332219
ENSG00000113140,0.0136240391334731
ENSG00000149968,0.01231539704803389
ENSG00000135821,0.012276457208920314
ENSG00000266524,0.011359550253667902
ENSG00000131386,0.009871759426516354
ENSG00000133048,0.009672200321654155
ENSG00000204248,0.009346938775510207
ENSG00000187193,0.009286285264078065
ENSG00000160161,0.009283280738533961
ENSG00000111799,0.008910326129789887
ENSG00000145681,0.008516851008458037
ENSG00000130635,0.0080686895913311
ENSG00000240583,0.008000000000000002
ENSG00000091986,0.007473638642059699
ENSG00000092758,0.006085828457257024
ENSG00000120708,0.006071284080221516
ENSG00000166033,0.0056475919023594
ENSG00000121005,0.00557319453480807
ENSG00000182600,0.005344262295081982
ENSG00000041982,0.004075471698113209
ENSG00000187955,0.004072727272727276
ENSG00000054938,0.003918552036199105
ENSG00000122176,0.003702923191058789
ENSG00000211459,0.0036968790181180593
ENSG00000049089,0.0027588932924869024
ENSG00000106809,0.002152638570220996
ENSG00000125148,0.00214545454545455
ENSG00000196136,0.002131946112360541
ENSG00000215183,0.002081632653061229
ENSG00000142156,0.0020000000000000074
ENSG00000113296,0.0020000000000000044
ENSG00000112096,0.0017818181818181871
ENSG00000280614,0.0014713685612972155
ENSG00000118785,0.0013939393939394111
ENSG00000113739,0.0013650793650793669
ENSG00000162998,0.0013381482487102938
ENSG00000163710,0.0009450436569080696
ENSG00000091513,0.0007407053738088289
ENSG00000283907,0.0007195767195767224
ENSG00000137441,0.0005784313725490318
ENSG00000229807,0.0004604425224371393
ENSG00000168477,0.0003608862835277929
ENSG00000064886,0.00022285714285715446
ENSG00000087245,0.00022222222222223798
ENSG00000170891,0.0002156833383248576
ENSG00000164692,0.00020689655172414053
ENSG00000119147,0.00015855572998430966
ENSG00000029559,0.00015384615384616334
ENSG00000136457,0.00015094339622642147
ENSG00000163359,0.0001507692307692346
ENSG00000171223,0.00014814814814815395
ENSG00000111341,7.692307692308372e-05
ENSG00000197249,7.547169811321368e-05
ENSG00000127083,7.547169811321366e-05
ENSG00000100234,7.547169811321063e-05
ENSG00000198695,7.40740740740858e-05
ENSG00000133110,7.27272727272829e-05
ENSG00000120738,7.272727272728281e-05
ENSG00000116690,7.272727272727837e-05
ENSG00000000971,7.017543859649528e-05
ENSG00000104635,7.017543859649448e-05
ENSG00000108821,1.0389350198860662e-17
ENSG00000175899,1.0070134027062983e-17
ENSG00000188257,9.93329350397795e-18
ENSG00000170345,8.77278048185623e-18
ENSG00000109610,8.68441121484566e-18
ENSG00000115461,8.417767907222012e-18
ENSG00000123500,7.691625114603076e-18
ENSG00000139329,6.178818140894615e-18
ENSG00000137801,6.123990203832356e-18
ENSG00000188783,5.77794222723381e-18
ENSG00000118523,5.7323760251053964e-18
ENSG00000095713,5.040601932577025e-18
ENSG00000154175,4.343192472333608e-18
ENSG00000106624,2.4424906541753423e-18
ENSG00000205542,2.3955196800565847e-18
ENSG00000163430,1.7763568394002486e-18
ENSG00000142173,0.0
ENSG00000245532,0.0
