gene,importance
ENSG00000102359,0.020081632653061208
ENSG00000124145,0.01999999999999999
ENSG00000148303,0.01999999999999998
ENSG00000113578,0.018226415094339615
ENSG00000119138,0.01799999999999999
ENSG00000112562,0.01799999999999999
ENSG00000188488,0.017999999999999985
ENSG00000136842,0.01748191705095729
ENSG00000105373,0.015999999999999983
ENSG00000072682,0.015917211328976024
ENSG00000265972,0.013999999999999981
ENSG00000166923,0.013841194968553456
ENSG00000139219,0.013770682148040635
ENSG00000164932,0.011999999999999997
ENSG00000143870,0.011999999999999988
ENSG00000221869,0.01185304597568748
ENSG00000011201,0.011617773601062005
ENSG00000185624,0.01064460529974701
ENSG00000183196,0.01
ENSG00000169100,0.009999999999999997
ENSG00000155893,0.009999999999999993
ENSG00000130600,0.009929824561403507
ENSG00000129824,0.009923076923076923
ENSG00000105193,0.009923076923076916
ENSG00000116717,0.009853099730458212
ENSG00000100906,0.009849002849002851
ENSG00000179820,0.009783269560628046
ENSG00000089157,0.009749999999999995
ENSG00000107372,0.009699191005073356
ENSG00000022267,0.00815094339622641
ENSG00000140988,0.008078431372549013
ENSG00000074800,0.008072727272727273
ENSG00000211445,0.008072727272727263
ENSG00000067225,0.008
ENSG00000156076,0.007999999999999995
ENSG00000083857,0.007999999999999995
ENSG00000099875,0.007990740740740737
ENSG00000137831,0.007925925925925923
ENSG00000136110,0.007916666666666659
ENSG00000100242,0.007892687849375269
ENSG00000172809,0.007851851851851848
ENSG00000136938,0.007839999999999998
ENSG00000167244,0.007685791297651133
ENSG00000168938,0.007642857142857139
ENSG00000151914,0.007606214177978885
ENSG00000172819,0.007448500981075086
ENSG00000131473,0.006156862745098039
ENSG00000099860,0.006070175438596491
ENSG00000179222,0.006000000000000004
ENSG00000111199,0.006
ENSG00000096384,0.005999999999999999
ENSG00000168209,0.005999999999999998
ENSG00000197111,0.005999999999999998
ENSG00000110328,0.005999999999999996
ENSG00000060718,0.005999999999999995
ENSG00000244242,0.005999999999999995
ENSG00000133112,0.005999999999999994
ENSG00000004799,0.005999999999999993
ENSG00000108298,0.005925925925925924
ENSG00000106819,0.005924528301886796
ENSG00000100292,0.005921568627450977
ENSG00000204592,0.0058461538461538455
ENSG00000159388,0.005846153846153844
ENSG00000111817,0.005773584905660374
ENSG00000115884,0.005689230769230769
ENSG00000170889,0.005630874785591765
ENSG00000136942,0.004159999999999999
ENSG00000111328,0.00407272727272727
ENSG00000131386,0.004
ENSG00000159713,0.004
ENSG00000030582,0.004
ENSG00000101825,0.004
ENSG00000164104,0.003999999999999999
ENSG00000094916,0.003999999999999999
ENSG00000240583,0.003999999999999999
ENSG00000177954,0.003999999999999998
ENSG00000130707,0.003999999999999998
ENSG00000130508,0.003999999999999998
ENSG00000183798,0.003999999999999998
ENSG00000105640,0.003999999999999998
ENSG00000181163,0.0039999999999999975
ENSG00000254772,0.0039999999999999975
ENSG00000123562,0.003999999999999997
ENSG00000161011,0.003999999999999997
ENSG00000100626,0.003999999999999997
ENSG00000229117,0.003999999999999997
ENSG00000234741,0.003999999999999997
ENSG00000125144,0.003999999999999997
ENSG00000166147,0.003999999999999997
ENSG00000166441,0.003999999999999995
ENSG00000163815,0.003999999999999994
ENSG00000105701,0.003999999999999992
ENSG00000179218,0.003927272727272735
ENSG00000233927,0.003927272727272727
ENSG00000115318,0.003925925925925926
ENSG00000104529,0.003924528301886791
ENSG00000164292,0.003923076923076923
ENSG00000118985,0.003923076923076923
ENSG00000118689,0.0039220272904483405
ENSG00000083845,0.003921568627450976
ENSG00000067606,0.003918367346938774
ENSG00000167658,0.003854545454545454
ENSG00000164106,0.0038518518518518468
ENSG00000063046,0.003843137254901965
ENSG00000132000,0.003839999999999997
ENSG00000115268,0.003785714285714281
ENSG00000124762,0.0037063973063973022
ENSG00000134686,0.0036610169491525426
ENSG00000083444,0.003649122807017542
ENSG00000065154,0.002307692307692307
ENSG00000067057,0.002153846153846154
ENSG00000167397,0.0021538461538461533
ENSG00000142534,0.002150943396226415
ENSG00000171314,0.0021481481481481447
ENSG00000176971,0.0020816326530612266
ENSG00000132031,0.002079772079772079
ENSG00000141367,0.002078431372549024
ENSG00000196937,0.002075471698113208
ENSG00000123131,0.002074074074074074
ENSG00000101160,0.002071428571428569
ENSG00000142156,0.0020000000000000026
ENSG00000141756,0.0020000000000000026
ENSG00000180447,0.002000000000000002
ENSG00000181195,0.0020000000000000018
ENSG00000130595,0.0020000000000000018
ENSG00000132471,0.0020000000000000018
ENSG00000168874,0.0020000000000000013
ENSG00000075426,0.0020000000000000013
ENSG00000169231,0.002000000000000001
ENSG00000166033,0.002000000000000001
ENSG00000169764,0.002000000000000001
ENSG00000099194,0.002000000000000001
ENSG00000137509,0.0020000000000000005
ENSG00000010404,0.002
ENSG00000134602,0.002
ENSG00000148926,0.002
ENSG00000198668,0.002
ENSG00000082497,0.002
ENSG00000139278,0.002
ENSG00000104964,0.002
ENSG00000130255,0.002
ENSG00000070756,0.002
ENSG00000168542,0.002
ENSG00000111319,0.002
ENSG00000151491,0.002
ENSG00000134107,0.002
ENSG00000205403,0.002
ENSG00000109332,0.002
ENSG00000170801,0.002
ENSG00000204262,0.002
ENSG00000125148,0.002
ENSG00000150991,0.002
ENSG00000118816,0.002
ENSG00000196562,0.002
ENSG00000166741,0.002
ENSG00000177410,0.002
ENSG00000155850,0.002
ENSG00000119655,0.002
ENSG00000114942,0.0019999999999999996
ENSG00000069702,0.0019999999999999987
ENSG00000137154,0.0019999999999999987
ENSG00000106571,0.0019999999999999987
ENSG00000205364,0.0019999999999999987
ENSG00000221983,0.0019999999999999987
ENSG00000144713,0.0019999999999999987
ENSG00000122786,0.0019999999999999987
ENSG00000266524,0.0019999999999999983
ENSG00000141232,0.0019999999999999983
ENSG00000169715,0.0019999999999999983
ENSG00000135821,0.0019999999999999983
ENSG00000162645,0.0019999999999999983
ENSG00000166509,0.0019999999999999974
ENSG00000112559,0.0019999999999999974
ENSG00000157150,0.001999999999999997
ENSG00000165795,0.001999999999999997
ENSG00000161970,0.001999999999999997
ENSG00000165502,0.001999999999999997
ENSG00000091986,0.001999999999999997
ENSG00000149273,0.001999999999999997
ENSG00000113369,0.001999999999999997
ENSG00000156482,0.0019999999999999966
ENSG00000175899,0.001999999999999996
ENSG00000167526,0.0019183673469387835
ENSG00000137726,0.0019183673469387755
ENSG00000146278,0.0019166666666666661
ENSG00000260916,0.001916666666666666
ENSG00000134198,0.0018518518518518521
